ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
"02","7","04","705","2018","08","19","6","3","0","7","0","0","1","0","0","0","0","0",566528.80489999999,5921993.84439999983,10.00162567300,53.44276848400
"02","7","04","705","2018","09","07","3","3","5","2","0","1","1","0","0","0","0","0",565819.78430000006,5923300.15270000044,9.99122607100,53.45459781800
"02","7","09","710","2018","09","10","1","3","5","3","0","0","1","0","0","0","0","0",564546.98670000001,5922967.52720000036,9.97199291500,53.45176583100
"02","7","01","702","2018","10","13","1","3","2","6","0","0","1","0","0","0","0","0",565594.58730000001,5923182.97489999980,9.98781078600,53.45357277800
"02","7","04","705","2018","10","11","3","3","5","3","0","0","1","0","0","0","1","1",565817.24239999999,5922266.39780000038,9.99097150400,53.44530736500
"02","7","01","702","2018","10","12","1","3","5","3","0","0","1","0","0","0","0","0",565428.94220000005,5923009.63870000001,9.98528062700,53.45203553000
"02","7","01","702","2018","10","09","4","3","4","2","0","1","1","0","0","0","0","1",566086.32039999997,5923121.88239999954,9.99520190000,53.45296226900
"02","7","04","705","2018","11","17","5","3","5","3","2","0","1","0","0","1","0","0",565610.03920000000,5921571.66820000019,9.98770744300,53.43908937100
"02","7","01","702","2018","10","15","6","3","2","6","0","0","1","0","0","0","0","1",565594.31499999994,5923168.96760000009,9.98780376500,53.45344692300
"02","7","01","702","2018","11","06","3","3","2","6","2","0","1","0","0","0","1","1",565834.79940000002,5923162.05379999988,9.99142324800,53.45335479200
"02","7","04","705","2018","11","07","6","3","5","3","0","1","0","0","1","0","0","1",566163.40399999998,5921606.09759999998,9.99604377600,53.43932964100
"02","7","04","705","2018","12","12","2","3","5","3","0","0","1","0","0","0","1","0",565616.15000000002,5922666.05900000036,9.98802762100,53.44892435900
"02","7","04","705","2018","12","09","2","3","0","7","0","1","0","0","0","0","0","1",565577.50749999995,5922824.38030000031,9.98747885300,53.45035206800
"02","7","04","705","2018","12","06","4","3","0","7","1","0","1","0","0","0","1","0",565750.98560000001,5922522.15789999999,9.99002752600,53.44761425500
"02","7","12","713","2018","01","19","2","2","3","1","2","0","1","0","0","1","1","1",560598.55160000001,5929500.29320000019,9.91380408000,53.51094832300
"02","7","12","713","2018","02","01","5","3","2","6","2","0","1","0","0","1","0","1",560553.48670000001,5929460.82569999993,9.91311698800,53.51059880000
"02","7","12","713","2018","06","08","2","3","2","6","0","0","0","0","1","1","0","0",560523.77679999999,5929223.98170000035,9.91262330700,53.50847358100
"02","7","12","713","2018","08","13","7","3","8","1","0","0","1","0","0","0","0","0",560639.09270000004,5929678.12519999966,9.91444974800,53.51254191500
"02","7","12","713","2018","04","16","7","3","4","6","0","0","1","0","0","0","0","1",559901.80209999997,5929659.25329999998,9.90332917700,53.51245682200
"02","7","12","713","2018","04","11","3","3","3","6","0","0","1","0","0","1","0","0",560166.69790000003,5929739.74959999975,9.90733875500,53.51315003800
"02","7","12","713","2018","05","18","5","2","8","1","0","0","0","0","1","0","0","0",560126.92989999999,5928618.03589999955,9.90652396400,53.50307314800
"02","7","12","713","2018","05","15","5","3","5","3","0","1","0","0","0","1","0","0",559939.05550000002,5929720.49729999993,9.90390260100,53.51300300900
"02","7","12","713","2018","06","06","2","3","2","6","0","0","1","0","1","0","0","0",560176.06640000001,5929674.94869999960,9.90746757300,53.51256656600
"02","7","12","713","2018","06","16","4","3","0","7","0","1","0","0","0","0","1","0",559416.85699999996,5929006.95509999990,9.89589345900,53.50664928200
"02","7","12","713","2018","07","12","4","2","4","6","0","0","1","0","0","0","0","0",559604.38379999995,5928752.61020000000,9.89867227200,53.50434212200
"02","7","11","712","2018","09","06","5","3","3","2","1","1","1","0","0","0","0","0",560442.70900000003,5928212.72539999988,9.91120613600,53.49939421200
"02","7","12","713","2018","08","19","6","2","2","6","0","0","0","0","1","0","0","0",560440.39450000005,5929383.88379999995,9.91139701300,53.50992029500
"02","7","12","713","2018","09","16","4","2","4","2","0","0","0","0","0","1","1","0",559757.43640000001,5929585.13320000004,9.90113828100,53.51180709300
"02","7","12","713","2018","10","13","7","2","8","1","0","0","0","0","1","0","0","0",561694.70270000002,5929331.53920000046,9.93029805200,53.50930417600
"02","7","12","713","2018","10","14","3","3","3","6","0","0","1","0","0","1","0","1",560647.34210000001,5929637.72030000016,9.91456631400,53.51217782400
"02","7","02","703","2018","08","12","7","3","2","6","0","0","1","0","0","0","0","0",568315.38159999996,5922987.95380000025,10.02873467200,53.45147432300
"02","7","02","703","2018","11","12","6","3","2","6","0","0","1","0","0","1","0","0",568346.95920000004,5922915.55719999969,10.02919437200,53.45081957800
"02","7","03","704","2018","10","15","6","3","2","6","0","0","1","0","0","0","1","0",568377.91410000005,5922260.05719999969,10.02951795200,53.44492438900
"02","7","03","704","2018","10","05","6","3","0","7","2","1","0","0","0","0","0","0",567727.97400000005,5921123.43400000036,10.01948939900,53.43479309100
"02","7","10","711","2018","02","11","1","2","8","1","0","0","1","0","0","0","0","1",561233.40850000002,5923019.12480000034,9.92211210500,53.45262505800
"02","7","09","710","2018","03","20","6","3","3","6","2","0","1","0","0","1","0","0",561203.15899999999,5921556.06280000042,9.92137205200,53.43947917200
"02","7","09","710","2018","02","11","7","3","2","6","0","0","1","0","0","0","0","0",563963.67550000001,5922613.76200000010,9.96313844700,53.44865750600
"02","7","08","709","2018","04","16","2","2","2","6","0","0","1","0","0","0","0","0",562431.40540000005,5921569.36160000041,9.93986240300,53.43945466500
"02","7","08","709","2018","01","07","4","3","6","4","2","0","1","1","0","0","0","1",562099.68920000002,5921223.30190000031,9.93480110500,53.43638361100
"02","7","08","709","2018","01","09","4","3","2","2","0","0","1","0","0","0","0","1",562185.19319999998,5921431.87820000015,9.93612922900,53.43824812600
"02","7","09","710","2018","03","12","3","2","8","7","0","0","1","0","0","0","0","0",562965.43850000005,5921849.25850000046,9.94795670100,53.44190673100
"02","7","08","709","2018","10","08","4","3","2","6","0","0","1","0","0","0","1","0",562111.87239999999,5921255.56259999983,9.93499083900,53.43667212100
"02","7","08","709","2018","10","12","3","3","2","2","0","0","1","0","0","0","0","0",562004.78150000004,5920963.36089999974,9.93332145300,53.43405854200
"02","7","07","708","2018","10","05","7","3","2","6","2","0","0","0","0","1","1","0",563853.32230000000,5920064.83579999954,9.96096004600,53.42576241300
"02","7","09","710","2018","06","09","7","3","3","6","0","0","1","0","0","0","0","0",561010.69629999995,5922177.00930000003,9.91859544400,53.44508230200
"02","7","09","710","2018","06","18","2","2","3","6","0","0","1","0","0","1","1","0",561437.22069999995,5921267.75939999986,9.92483892100,53.43686079100
"02","7","09","710","2018","07","15","6","3","2","6","0","0","1","0","0","0","0","0",563775.45580000000,5922496.33169999998,9.96028094500,53.44762491500
"02","7","09","710","2018","10","06","7","3","2","6","2","0","1","0","0","1","0","1",561225.84869999997,5921519.48350000009,9.92170646600,53.43914777700
"02","7","07","708","2018","07","11","5","3","2","6","0","0","1","0","0","0","0","0",563849.53000000003,5920066.20000000019,9.96090325900,53.42577513300
"02","7","09","710","2018","08","13","6","3","2","6","0","0","1","0","0","0","0","0",563533.93090000004,5922323.48979999963,9.95660990700,53.44610067200
"02","7","07","708","2018","09","12","2","3","9","1","0","0","1","0","0","0","0","1",563819.24300000002,5920067.09800000023,9.96044770700,53.42578686900
"02","7","09","710","2018","11","17","6","3","4","6","2","0","1","0","0","0","1","0",563042.61569999997,5921906.91660000011,9.94912999300,53.44241571000
"02","7","09","710","2018","08","06","2","3","3","6","0","0","1","0","0","1","0","0",561036.23930000002,5922140.32670000009,9.91897285700,53.44474965600
"02","7","07","708","2018","07","15","4","3","1","7","0","0","0","0","1","1","0","0",564070.67020000005,5919849.89149999991,9.96418680000,53.42380424000
"02","7","08","709","2018","08","17","6","2","3","6","0","0","1","0","1","0","0","0",561948.57149999996,5920648.63169999979,9.93241356400,53.43123649400
"02","7","09","710","2018","09","15","3","3","3","6","0","0","1","0","0","1","0","0",561036.18240000005,5922140.91430000030,9.91897211400,53.44475494400
"02","7","08","709","2018","11","18","2","3","2","2","2","0","1","0","0","0","0","1",562984.51249999995,5921863.62469999958,9.94824669500,53.44203356900
"02","7","09","710","2018","08","07","4","2","5","3","0","1","1","0","0","0","0","0",562801.21200000006,5921726.20440000016,9.94546005500,53.44082037000
"02","7","09","710","2018","10","06","7","3","7","7","2","0","1","0","0","0","0","1",561331.96259999997,5921382.45600000024,9.92327700100,53.43790389400
"02","7","08","709","2018","07","10","4","3","0","7","0","0","1","0","0","0","0","0",562909.35300000000,5921807.25590000022,9.94710405400,53.44153592800
"02","7","08","709","2018","09","08","2","3","2","6","0","0","1","0","0","1","0","0",562436.69860000000,5920652.97279999964,9.93976034700,53.43121794000
"02","7","09","710","2018","08","13","2","3","3","6","0","0","1","0","0","0","0","0",561131.59600000002,5921693.73249999993,9.92032161000,53.44072479600
"02","7","07","708","2018","08","08","7","3","6","7","0","0","1","1","0","0","0","0",563988.19620000001,5919865.39499999955,9.96294900700,53.42395359000
"02","7","09","710","2018","11","18","4","3","2","6","2","0","1","0","0","0","0","0",564340.40229999996,5922832.64340000041,9.96885492400,53.45057883400
"02","7","09","710","2018","01","21","2","3","4","2","2","0","1","0","1","0","0","0",563749.31000000006,5923513.56259999983,9.96009350000,53.45677042200
"02","7","08","709","2018","02","18","6","3","6","2","2","0","1","1","0","0","0","0",563460.51300000004,5922250.69820000045,9.95548996500,53.44545530200
"02","7","09","710","2018","01","07","5","3","5","2","2","1","1","0","0","0","0","1",562851.85490000003,5923312.20859999955,9.94653921200,53.45506858400
"02","7","01","701","2018","02","14","6","3","5","3","0","1","0","0","0","0","0","0",564633.97930000001,5923470.18329999968,9.97340600800,53.45627276100
"02","7","01","701","2018","02","20","7","3","5","3","2","0","1","0","0","0","0","0",564476.69929999998,5923809.52969999984,9.97110728900,53.45934189000
"02","7","08","709","2018","03","10","3","3","1","6","0","0","1","0","0","0","0","1",564539.62170000002,5921208.91760000028,9.97152134500,53.43596129500
"02","7","01","701","2018","03","18","2","3","5","2","2","0","1","0","0","0","1","1",564776.52289999998,5923917.59829999972,9.97564459200,53.46027636500
"02","7","10","711","2018","02","10","1","3","4","2","0","0","1","0","0","0","0","1",563150.62910000002,5923874.12029999960,9.95115088400,53.46008303600
"02","7","01","701","2018","03","16","4","3","5","3","0","1","0","0","0","0","1","0",564771.29079999996,5923910.09509999957,9.97556425400,53.46020957400
"02","7","09","710","2018","03","14","7","3","0","7","0","0","0","0","0","0","1","1",563791.50800000003,5923531.01009999961,9.96073246200,53.45692212300
"02","7","09","710","2018","04","16","2","3","5","7","0","0","1","0","1","0","0","0",561121.80279999995,5920908.63800000027,9.92002176600,53.43366981100
"02","7","09","710","2018","04","08","2","3","2","6","0","0","1","0","0","0","0","0",561298.72430000000,5920785.31840000022,9.92266045100,53.43254092400
"02","7","09","710","2018","04","08","3","3","5","3","0","1","0","1","0","0","0","0",563398.69940000004,5923080.46150000021,9.95472663800,53.45292023900
"02","7","09","710","2018","04","17","2","3","5","3","0","0","1","0","1","0","0","0",562780.84389999998,5923462.48510000017,9.94549996000,53.45642766200
"02","7","09","710","2018","04","14","2","3","5","3","0","0","1","0","0","0","0","0",564180.51359999995,5924000.56410000008,9.96668602500,53.46109497100
"02","7","09","710","2018","04","18","6","3","6","4","0","0","1","1","0","0","0","0",563732.46459999995,5923513.07100000046,9.95983974000,53.45676804200
"02","7","08","709","2018","05","14","6","3","5","3","0","0","1","0","0","0","0","0",564279.07550000004,5921679.44579999987,9.96769601200,53.44022198900
"02","7","09","710","2018","05","05","3","2","7","1","1","0","1","0","0","0","0","0",563973.89950000006,5923199.01950000040,9.96341140600,53.45391625200
"02","7","09","710","2018","05","18","2","3","2","2","0","0","1","0","0","0","0","0",563549.97420000006,5922836.17960000038,9.95695499400,53.45070653500
"02","7","09","710","2018","05","15","1","3","5","3","0","1","1","0","0","0","0","0",564198.82220000005,5922763.63580000028,9.96670922200,53.44997589900
"02","7","08","709","2018","05","13","2","3","5","3","0","0","1","0","0","0","0","0",562110.60369999998,5920609.91380000021,9.93484438500,53.43086945400
"02","7","09","710","2018","05","14","5","3","2","6","0","0","1","0","0","0","0","0",561090.57479999994,5920920.07230000012,9.91955399800,53.43377619700
"02","7","09","710","2018","04","12","4","3","0","7","0","0","0","0","0","0","1","0",563975.42900000000,5923589.63389999978,9.96351390400,53.45742670000
"02","7","09","710","2018","05","16","2","3","5","3","0","0","1","0","0","0","0","0",561099.22010000004,5920923.98799999990,9.91968487200,53.43381038800
"02","7","09","710","2018","05","07","1","2","2","6","0","0","1","0","0","0","1","0",563421.57369999995,5923412.45270000026,9.95513800400,53.45590125400
"02","7","09","710","2018","05","10","4","3","2","6","0","0","1","0","0","0","0","0",563723.76100000006,5923510.27709999960,9.95970811300,53.45674398500
"02","7","09","710","2018","05","21","3","2","6","4","1","0","1","1","0","0","0","0",563766.98999999999,5923463.78569999989,9.96034963300,53.45632091400
"02","7","08","709","2018","05","04","5","3","3","7","2","0","1","0","0","1","0","0",561886.32010000001,5920397.60659999959,9.93142740100,53.42898769300
"02","7","09","710","2018","05","17","4","3","5","3","0","1","1","0","0","0","0","0",563656.19649999996,5922733.85819999967,9.95853357100,53.44977410100
"02","7","01","701","2018","06","00","7","3","6","7","2","0","1","1","0","0","0","0",564861.66200000001,5923456.99299999978,9.97683170700,53.45612623200
"02","7","01","701","2018","06","16","5","3","5","3","0","1","1","0","0","0","0","0",564711.57330000005,5923800.99280000012,9.97464249400,53.45923636400
"02","7","07","708","2018","06","13","5","3","0","7","0","0","1","0","0","0","0","0",564646.71160000004,5919915.49760000035,9.97286763000,53.42432358800
"02","7","09","710","2018","06","07","5","3","5","3","0","1","1","0","0","0","0","1",563364.00719999999,5922713.89719999954,9.95413044100,53.44962991600
"02","7","10","711","2018","06","09","6","3","5","3","0","1","1","0","0","0","0","0",562176.45369999995,5923292.49060000014,9.93636537500,53.45497150700
"02","7","09","710","2018","07","20","1","2","5","3","0","0","1","0","0","0","0","0",563627.85300000000,5923481.20449999999,9.95825803500,53.45649428700
"02","7","01","701","2018","07","16","3","3","5","3","0","0","1","0","1","0","0","0",564770.29000000004,5923913.18010000046,9.97554981900,53.46023742400
"02","7","09","710","2018","07","16","4","3","8","1","0","0","1","0","0","0","0","1",563784.35519999999,5922075.05499999970,9.96032952500,53.44383761800
"02","7","07","708","2018","07","00","7","2","0","1","2","1","0","0","0","0","0","0",564612.55270000000,5920459.53349999990,9.97246524500,53.42921728900
"02","7","08","709","2018","07","13","3","3","5","3","0","1","1","0","0","0","0","0",564327.87139999995,5921824.65660000034,9.96846017800,53.44152111500
"02","7","09","710","2018","08","18","7","3","5","3","0","0","1","0","1","0","0","0",563738.44160000002,5923777.10900000017,9.95998326800,53.45914035300
"02","7","01","701","2018","09","07","5","3","4","2","0","1","1","0","0","0","0","0",564841.07189999998,5923533.39819999970,9.97653742000,53.45681545300
"02","7","07","708","2018","08","14","5","3","0","1","0","0","0","0","1","0","0","1",564351.87719999999,5919990.25339999981,9.96844663700,53.42503151000
"02","7","07","708","2018","09","13","5","2","4","2","0","0","1","0","0","0","0","0",563664.62459999998,5920212.69390000030,9.95815056000,53.42711410300
"02","7","09","710","2018","09","18","5","3","1","5","0","0","1","0","1","0","0","0",561929.56649999996,5923005.28729999997,9.93259128800,53.45241933100
"02","7","08","709","2018","09","16","6","3","4","6","0","0","0","0","1","1","0","0",562469.86150000000,5920567.91729999986,9.94024255000,53.43044957000
"02","7","09","710","2018","09","15","4","2","5","3","0","1","1","0","0","0","0","0",563239.87600000005,5922618.94400000013,9.95224247800,53.44879143500
"02","7","08","709","2018","09","09","3","3","9","1","0","0","1","0","0","0","0","0",563886.23710000003,5921586.48670000024,9.96176403500,53.43943427500
"02","7","09","710","2018","10","11","5","3","6","7","0","0","1","1","0","0","0","0",563543.74479999999,5923451.48799999990,9.95698552500,53.45623736200
"02","7","09","710","2018","10","12","2","3","6","4","0","0","1","1","0","0","0","0",562462.07559999998,5921578.33150000032,9.94032583400,53.43953165000
"02","7","09","710","2018","10","16","2","3","5","3","0","0","1","0","0","0","0","0",564129.78969999996,5923639.68609999958,9.96584852900,53.45785777400
"02","7","09","710","2018","10","19","1","3","0","7","2","1","0","0","0","0","0","1",562633.24719999998,5922860.96310000028,9.94315764000,53.45103903800
"02","7","09","710","2018","12","12","6","3","6","4","0","0","1","1","0","0","0","1",563428.80079999997,5923414.30680000037,9.95524720300,53.45591704800
"02","7","09","710","2018","12","07","6","3","6","3","2","0","1","1","0","0","0","0",562462.07920000004,5921578.30659999978,9.94032588300,53.43953142500
"02","7","01","701","2018","12","14","4","3","5","3","0","0","1","0","0","0","0","1",564181.32550000004,5923997.59219999984,9.96669764600,53.46106816200
"02","7","01","701","2018","12","15","1","3","2","6","0","0","1","0","0","0","0","1",564855.69850000006,5924037.04110000003,9.97686156300,53.46134010600
"02","7","09","710","2018","12","10","2","3","5","3","0","1","1","0","0","0","0","0",564007.64480000001,5923459.22030000016,9.96397247400,53.45625069900
"02","7","07","708","2018","01","17","2","3","1","6","2","0","1","0","0","0","1","0",565249.79859999998,5920323.81879999954,9.98202659900,53.42791909800
"02","7","07","708","2018","04","08","3","3","0","3","0","1","0","0","0","0","1","1",565204.57290000003,5920061.32540000044,9.98129171500,53.42556554100
"02","7","07","708","2018","04","11","4","3","3","7","0","0","1","0","1","0","0","0",565202.01089999999,5919555.36440000031,9.98114845900,53.42101855000
"02","7","06","707","2018","05","08","4","2","0","3","0","0","1","0","0","0","1","0",565279.73109999998,5920491.77680000011,9.98251182900,53.42942490900
"02","7","07","708","2018","05","07","4","3","2","6","0","0","1","0","0","0","0","0",565233.59169999999,5919346.49610000011,9.98158036900,53.41913744700
"02","7","06","707","2018","08","07","6","3","4","6","0","1","0","0","0","0","0","0",565312.74990000005,5920661.26620000042,9.98304385700,53.43094409800
"02","7","07","708","2018","09","08","3","3","2","6","0","0","1","0","0","0","0","0",565233.46200000006,5919941.38019999955,9.98170157300,53.42448396600
"02","7","07","708","2018","10","13","5","3","5","3","0","0","1","0","0","0","0","1",565201.11580000003,5919585.19909999985,9.98114116600,53.42128679900
"02","7","07","708","2018","11","22","3","3","5","3","2","0","1","0","0","0","0","0",565259.35129999998,5920376.46059999987,9.98218125300,53.42839103200
"02","7","07","708","2018","11","18","5","3","1","6","2","0","1","0","0","0","0","1",565197.40789999999,5919637.03780000005,9.98109610400,53.42175315600
"02","7","07","708","2018","11","17","4","3","5","3","2","0","1","0","0","0","0","0",565175.79029999999,5919943.81140000001,9.98083431200,53.42451294600
"02","7","07","708","2018","12","18","5","3","6","2","2","0","1","1","0","0","0","1",565073.91819999996,5919880.15799999982,9.97928833100,53.42395344100
"02","7","05","706","2018","04","16","6","3","8","1","0","0","1","0","0","0","0","0",567340.02610000002,5920829.70629999973,10.01358792200,53.43220294400
"02","7","01","702","2018","06","08","6","2","8","1","0","0","1","0","0","0","0","0",566087.47970000003,5925338.28809999954,9.99568536100,53.47288178200
"02","7","02","703","2018","06","07","3","3","2","2","0","0","1","0","0","1","0","0",566176.36239999998,5923557.93969999999,9.99664939000,53.45686998000
"02","7","02","703","2018","11","05","2","3","2","2","2","0","1","0","0","0","0","0",566316.58479999995,5923478.38590000011,9.99874408100,53.45613736900
"02","7","02","703","2018","07","20","1","3","2","6","0","0","1","0","1","0","0","0",566172.98690000002,5923559.39020000026,9.99659886700,53.45688344100
"02","7","02","703","2018","05","11","1","3","6","4","0","0","1","1","0","0","0","0",566179.54850000003,5923556.57060000021,9.99669707800,53.45685727600
"02","7","02","703","2018","05","23","2","3","4","2","2","0","1","0","0","0","0","0",566326.96710000001,5923471.75050000008,9.99889901500,53.45607642700
"02","7","02","703","2018","02","13","3","3","4","2","0","0","1","0","0","0","0","0",566126.42500000005,5924407.84999999963,9.99607621000,53.46451471100
"02","7","02","703","2018","02","17","6","3","2","6","1","0","1","0","0","0","1","1",566007.37690000003,5924488.08289999980,9.99430011100,53.46525072700
"02","7","02","703","2018","02","12","2","3","1","2","0","0","1","0","0","1","0","0",567110.96400000004,5924038.11060000025,10.01082507100,53.46106721000
"02","7","01","702","2018","02","09","3","2","4","2","0","0","1","0","0","0","1","1",565987.79180000001,5924488.61120000016,9.99400525100,53.46525792900
"02","7","01","702","2018","03","20","5","3","5","3","2","0","1","0","0","1","0","1",566327.84669999999,5924298.78560000006,9.99908674600,53.46350918300
"02","7","01","702","2018","04","12","6","2","5","2","0","0","1","0","0","1","0","0",565987.73010000004,5924488.60589999985,9.99400432000,53.46525788900
"02","7","02","703","2018","04","07","2","3","5","2","0","0","1","0","0","0","0","0",566114.38150000002,5924417.75100000016,9.99589690900,53.46460520700
"02","7","01","702","2018","05","12","3","3","3","6","0","1","1","0","0","0","0","0",565983.72800000000,5924925.17100000009,9.99403571300,53.46918196200
"02","7","02","703","2018","06","22","7","2","8","1","1","0","0","0","1","0","0","0",566791.57629999996,5924885.18319999985,10.00619528800,53.46872073300
"02","7","01","702","2018","06","13","6","3","3","2","0","1","1","0","0","0","0","0",565997.41980000003,5924637.59829999972,9.99418154600,53.46659572500
"02","7","02","703","2018","07","09","2","3","2","6","0","0","1","0","0","0","1","0",566559.95440000005,5924252.50490000006,10.00257256300,53.46306396100
"02","7","01","702","2018","07","08","4","3","4","2","0","0","1","0","0","0","1","1",565979.29169999994,5925034.17480000015,9.99399178200,53.47016217500
"02","7","02","703","2018","08","19","6","3","5","3","0","0","1","0","0","0","1","0",566092.29009999998,5924437.39240000024,9.99556832600,53.46478450400
"02","7","01","702","2018","07","12","5","3","0","7","0","0","0","0","1","1","0","1",565996.46400000004,5924553.16330000013,9.99414941800,53.46583699600
"02","7","02","703","2018","08","12","7","3","9","1","0","0","0","0","0","0","1","0",566413.48230000003,5924281.65070000011,10.00037282600,53.46334439400
"02","7","02","703","2018","09","12","3","3","2","6","0","0","1","0","0","0","0","0",567155.74490000005,5924273.92630000040,10.01154982500,53.46318085600
"02","7","02","703","2018","10","23","2","2","8","1","2","0","1","0","0","0","0","0",567111.11069999996,5924057.04169999994,10.01083132100,53.46123733200
"02","7","01","702","2018","10","07","3","3","1","2","1","0","1","0","0","0","0","0",566322.64289999998,5924300.15510000009,9.99900866400,53.46352214600
"02","7","02","703","2018","11","17","7","2","5","2","2","0","1","0","0","0","0","0",567112.18019999994,5924262.08889999986,10.01089120600,53.46308002200
"02","7","01","702","2018","11","10","5","3","5","2","0","0","1","0","0","0","0","0",565981.63470000005,5924494.73049999960,9.99391380400,53.46531369700
"02","7","02","703","2018","12","07","3","3","2","6","1","0","1","0","0","0","1","1",567705.72699999996,5925253.64410000015,10.02004372000,53.47191545900
"02","7","01","701","2018","01","18","5","3","2","2","2","0","1","0","0","0","0","1",564946.98080000002,5924418.04550000001,9.97831497000,53.46475310400
"02","7","01","701","2018","01","10","5","3","1","1","0","0","1","0","0","0","0","0",564552.70180000004,5924619.10529999994,9.97241807300,53.46660858800
"02","7","01","701","2018","11","20","6","2","5","2","2","0","1","0","0","0","0","0",564759.05579999997,5924512.59350000042,9.97550413500,53.46562598700
"02","7","01","701","2018","06","20","7","3","5","3","0","1","1","0","0","0","0","0",564542.58050000004,5924624.37999999989,9.97226671300,53.46665723400
"02","7","01","701","2018","08","16","4","3","3","5","0","0","1","0","0","0","0","0",564655.82539999997,5924565.84420000017,9.97396031600,53.46611725700
"02","7","01","701","2018","09","16","4","2","3","6","0","0","1","0","0","1","0","0",564423.45640000002,5924685.40660000034,9.97048502700,53.46722029200
"02","7","10","711","2018","06","15","4","3","2","4","0","0","1","1","0","0","0","0",564620.99100000004,5924583.83359999955,9.97343936100,53.46628321100
"02","7","10","711","2018","09","17","7","3","5","3","0","0","1","0","0","0","0","0",564528.36399999994,5924631.78899999987,9.97205411200,53.46672556400
"02","7","01","701","2018","10","20","4","3","2","6","2","0","1","0","0","0","0","0",564619.76760000002,5924584.46540000010,9.97342106500,53.46628903900
"02","7","01","701","2018","09","15","2","2","2","6","0","0","1","0","0","0","0","0",564522.00980000000,5924635.02979999967,9.97195907300,53.46675546900
"02","7","01","701","2018","01","07","2","3","3","6","1","1","1","0","0","0","0","0",564289.25809999998,5924118.43369999994,9.96834778300,53.46214105700
"02","7","01","701","2018","01","11","5","3","2","6","0","0","1","0","0","0","0","1",564747.28960000002,5924123.46920000017,9.97524676200,53.46213020900
"02","7","01","701","2018","01","20","2","3","1","3","2","1","0","0","0","0","1","1",564803.72259999998,5924063.95100000035,9.97608437000,53.46158835400
"02","7","01","701","2018","02","07","4","3","5","3","1","1","1","0","0","0","0","0",564802.26159999997,5924062.09659999982,9.97606198600,53.46157186700
"02","7","01","701","2018","01","15","1","3","1","6","0","0","1","0","0","0","0","1",565018.46699999995,5923626.24309999961,9.97922784600,53.45762802600
"02","7","01","701","2018","02","16","6","2","6","4","0","0","1","1","0","0","0","1",564901.10919999995,5924055.53230000008,9.97754925100,53.46150070100
"02","7","10","711","2018","02","22","7","3","5","3","2","0","1","0","0","0","0","0",564098.49490000005,5924254.58409999963,9.96550265300,53.46338795100
"02","7","01","701","2018","01","13","4","3","6","7","0","0","1","1","0","0","0","0",564998.52810000000,5924336.98990000039,9.97907455400,53.46401826500
"02","7","01","702","2018","02","07","5","2","0","2","0","1","0","0","0","0","1","2",565017.75919999997,5924115.53560000006,9.97931837800,53.46202559000
"02","7","01","702","2018","02","15","5","3","2","6","0","0","1","0","0","0","0","0",565075.42299999995,5923971.98220000044,9.98015707200,53.46072829500
"02","7","10","711","2018","02","08","1","3","5","3","0","0","1","0","0","0","0","0",564101.15269999998,5924258.45849999972,9.96554347000,53.46342244800
"02","7","01","701","2018","04","16","3","3","2","6","0","0","1","0","0","0","0","0",564884.07649999997,5923848.84410000034,9.97725008400,53.45964520500
"02","7","01","701","2018","05","16","6","3","3","6","0","1","1","0","0","0","0","0",565060.47499999998,5923610.70120000001,9.97985720100,53.45748315800
"02","7","01","702","2018","05","15","4","3","0","7","0","0","1","0","0","0","0","0",565178.06629999995,5923950.47570000030,9.98169836400,53.46052231700
"02","7","01","702","2018","05","06","3","3","5","3","0","0","1","0","1","0","0","0",565163.94460000005,5924700.04569999967,9.98164110600,53.46726075400
"02","7","01","702","2018","05","18","3","3","4","2","0","1","1","0","0","0","0","0",565165.58649999998,5924085.82809999958,9.98153848400,53.46174032900
"02","7","01","702","2018","06","16","3","3","5","2","0","1","1","0","0","0","0","0",565131.87670000002,5924658.27440000046,9.98114944900,53.46688930600
"02","7","01","702","2018","06","20","7","3","2","2","0","0","1","0","0","0","0","0",565189.60979999998,5924260.80140000023,9.98193655800,53.46330991200
"02","7","01","702","2018","07","13","3","3","5","3","0","0","1","0","0","0","0","0",564935.71400000004,5923455.85039999988,9.97794653300,53.45610684100
"02","7","10","711","2018","07","07","6","3","2","6","0","0","0","0","0","1","0","0",565021.69299999997,5924443.15240000002,9.97944539500,53.46496953200
"02","7","10","711","2018","08","10","3","3","0","6","0","0","1","0","0","0","1","0",565014.76480000000,5924440.39840000030,9.97934048000,53.46494563600
"02","7","01","701","2018","08","06","6","3","5","3","0","0","1","0","0","0","1","0",564102.79160000000,5924252.97369999997,9.96556703400,53.46337295400
"02","7","01","701","2018","09","17","6","3","0","7","0","0","0","0","1","0","0","0",564968.21550000005,5924029.05620000046,9.97855438200,53.46125447700
"02","7","01","702","2018","09","22","3","2","6","4","2","0","1","1","0","0","0","0",564983.87990000006,5923987.70669999998,9.97878173400,53.46088091900
