OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,Hour,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,Longitude,Latitude
6236,2,5,17,525,2018,10,16,3,3,6,4,1,0,1,1,0,0,0,0,577174.3121,5945207.184,10.16759341,53.64992972
6237,2,3,5,317,2018,10,17,2,3,1,6,2,0,1,0,0,0,0,0,562986.401,5939303.026,9.951781844,53.59876829
6238,2,4,9,425,2018,11,15,3,3,5,2,0,1,1,0,0,0,0,1,570293.0324,5937924.663,10.06186129,53.58545198
6239,2,4,2,403,2018,10,14,6,3,3,7,0,1,1,0,0,0,0,1,564584.8238,5938197.078,9.975702633,53.58863436
6240,2,1,5,113,2018,10,11,1,3,3,6,0,0,1,0,0,0,0,0,567643.2808,5934782.583,10.02116011,53.55756219
6241,2,2,1,204,2018,10,19,2,2,5,2,2,1,1,0,0,0,0,0,562100.139,5934144.085,9.937365445,53.55250883
6242,2,1,12,130,2018,11,13,6,3,5,3,0,0,1,0,0,0,0,0,573923.9985,5933587.074,10.11567384,53.54597135
6243,2,3,1,305,2018,10,3,6,3,1,5,2,1,1,0,0,0,0,0,563779.3445,5936834.005,9.96325734,53.57648265
6244,2,4,8,421,2018,10,16,7,3,3,2,0,0,1,0,1,0,0,0,568455.7781,5937276.849,10.03397027,53.57987309
6245,2,3,1,309,2018,10,5,2,3,6,2,2,0,1,1,0,0,0,1,563997.9187,5936052.657,9.966397803,53.56943383
6246,2,1,3,106,2018,11,8,5,3,4,2,0,1,1,0,0,0,0,0,564772.1407,5933924.459,9.977645939,53.55021214
6247,2,1,1,101,2018,10,8,2,3,4,2,0,0,1,0,0,0,0,1,566283.2643,5934547.195,10.00058252,53.55562021
6248,2,4,5,413,2018,11,17,4,3,1,5,2,1,1,0,0,0,0,0,566002.9469,5937992.65,9.997079875,53.58662053
6249,2,1,5,113,2018,10,19,2,2,1,7,2,1,1,0,0,0,0,0,567367.9797,5934567.231,10.0169584,53.55566219
6250,2,1,8,126,2018,10,8,2,3,3,2,0,0,1,0,0,0,1,0,568997.4546,5934107.328,10.04145035,53.55131735
6251,2,1,5,113,2018,10,14,2,3,5,2,0,1,1,0,0,0,0,0,567248.3666,5935177.07,10.01528431,53.56115826
6252,2,1,4,112,2018,11,23,3,3,5,2,2,0,1,0,0,0,0,0,563614.3214,5933825.051,9.960152753,53.54946028
6253,2,3,5,317,2018,10,14,6,3,2,6,0,0,1,0,0,0,0,1,563822.5039,5939846.187,9.964525371,53.60354867
6254,2,6,2,602,2018,10,18,1,3,4,2,1,0,1,0,0,0,0,0,579757.3588,5926965.512,10.20200593,53.48561203
6255,2,5,1,504,2018,10,8,3,3,3,2,0,1,1,0,0,0,0,0,570043.5557,5935771.779,10.05761035,53.56613734
6256,2,6,14,615,2018,10,15,1,3,5,3,0,1,0,0,0,0,1,0,577834.2487,5926655.319,10.17295299,53.48311231
6257,2,4,5,411,2018,11,16,3,3,1,5,0,1,1,0,0,0,0,0,567543.5658,5938275.099,10.02041052,53.58896274
6258,2,2,1,203,2018,10,19,6,3,5,3,2,0,1,0,0,0,1,1,562153.0494,5933892.797,9.938114026,53.55024415
6259,2,5,16,524,2018,10,18,1,3,0,7,1,1,0,0,0,0,1,0,573417.8445,5947730.904,10.11136927,53.67315039
6260,2,5,18,526,2018,11,16,6,3,6,4,0,1,0,1,0,0,0,0,576356.5785,5941522.298,10.1543201,53.61693496
6261,2,2,4,212,2018,10,14,6,3,0,7,0,0,0,0,1,0,0,1,560795.7945,5933970.433,9.917646161,53.55110081
6262,2,5,1,504,2018,10,20,1,3,3,7,2,0,1,0,0,0,0,0,570107.417,5936211.25,10.05867307,53.57007835
6263,2,5,18,526,2018,10,0,4,2,6,4,2,0,0,1,0,0,1,1,576671.4963,5939932.582,10.1586886,53.60260272
6264,2,4,10,426,2018,10,19,1,3,0,1,2,0,0,0,1,0,0,0,569577.8246,5938814.986,10.0512578,53.59354871
6265,2,1,1,101,2018,10,8,1,3,0,1,0,0,0,0,1,0,0,1,566653.7939,5934455.964,10.00615547,53.55475338
6266,2,3,5,317,2018,11,15,4,3,0,7,0,0,0,0,1,0,0,0,562807.0432,5937474.444,9.948703802,53.5823558
6267,2,5,2,508,2018,10,14,2,3,0,2,0,0,1,0,0,0,1,0,572362.8073,5938218.899,10.09318982,53.58781471
6268,2,2,4,212,2018,10,14,1,3,5,3,0,1,1,0,0,0,0,0,560547.0746,5934579.212,9.91401044,53.55660091
6269,2,2,8,220,2018,11,8,2,3,5,3,0,1,1,0,0,0,0,1,557834.6586,5939421.211,9.87396665,53.60042428
6270,2,2,1,205,2018,10,12,6,3,5,3,0,0,1,0,0,0,0,1,563338.2414,5934435.197,9.956110031,53.55497724
6271,2,2,8,220,2018,10,12,1,3,3,6,0,0,1,0,1,0,0,0,558752.7295,5938626.39,9.887688468,53.59317875
6272,2,1,3,108,2018,11,12,6,3,1,5,0,1,1,0,0,0,0,0,565399.4561,5934536.264,9.987240845,53.55563282
6273,2,1,4,112,2018,10,19,6,3,2,6,2,0,1,0,0,0,0,1,563786.003,5933668.831,9.962711735,53.54803545
6274,2,2,1,204,2018,10,16,1,3,8,7,0,1,0,0,0,0,0,0,562436.0619,5934464.905,9.942499329,53.55535232
6275,2,1,5,114,2018,10,15,1,3,3,6,0,0,1,0,0,0,0,0,567244.8969,5934471.971,10.01508022,53.55482185
6276,2,5,1,504,2018,11,20,6,3,2,6,2,0,1,0,0,0,0,0,570041.6873,5935769.509,10.05758163,53.56611719
6277,2,1,11,129,2018,10,19,5,3,3,2,2,1,1,0,0,0,0,1,572342.8204,5934277.253,10.09197491,53.55239417
6278,2,1,8,121,2018,10,11,7,3,2,6,0,0,1,0,1,0,0,0,569139.153,5935339.688,10.04386136,53.56237404
6279,2,1,8,125,2018,10,14,7,3,5,3,0,0,1,0,0,0,0,0,570030.4722,5934228.845,10.05706708,53.55227266
6280,2,5,10,518,2018,10,15,4,3,5,3,0,1,0,0,0,0,1,0,574359.3469,5943434.756,10.12459031,53.63440909
6281,2,5,4,512,2018,10,13,7,3,0,7,0,1,0,0,0,0,0,0,574549.0051,5936602.367,10.12582385,53.57298097
6282,2,2,1,205,2018,11,15,4,3,5,2,0,1,1,0,0,0,0,0,563482.4989,5934650.928,9.958331121,53.55689866
6283,2,3,9,321,2018,10,11,2,3,5,3,0,1,1,0,0,0,0,0,561782.9586,5939079.989,9.933555217,53.59690703
6284,2,5,11,519,2018,10,19,7,3,5,3,2,1,1,0,0,0,0,0,571940.2512,5945451.027,10.08847845,53.65286704
6285,2,2,1,205,2018,11,0,1,3,5,3,2,0,1,0,0,0,1,0,563178.2128,5934291.79,9.953665735,53.55370768
6286,2,1,7,119,2018,10,11,5,3,2,6,0,0,1,0,0,0,0,1,568251.9622,5934193.631,10.0302187,53.55219041
6287,2,4,10,428,2018,10,20,7,3,2,6,2,0,1,0,0,0,0,0,569249.9514,5939097.842,10.04636766,53.59613416
6288,2,1,15,134,2018,11,12,5,3,4,2,0,1,1,0,0,1,0,0,567737.9187,5931162.459,10.02180472,53.52501529
6289,2,5,1,502,2018,10,15,7,3,3,2,0,0,1,0,0,0,1,0,569365.5351,5936435.354,10.04752196,53.57219099
6290,2,3,7,319,2018,10,16,7,3,2,6,0,0,1,0,0,0,0,0,561366.1759,5944262.75,9.928279889,53.64353507
6291,2,5,16,524,2018,10,10,3,3,2,6,0,0,1,0,0,0,0,1,574546.5781,5948337.926,10.12859778,53.67844574
6292,2,4,2,403,2018,10,11,7,3,1,7,0,0,1,0,1,0,0,0,565140.5433,5938010.987,9.984057846,53.58689318
6293,2,1,8,123,2018,11,14,3,3,5,3,0,0,1,0,0,0,0,0,570502.2258,5935094.994,10.06438193,53.55999363
6294,2,5,15,523,2018,10,11,1,3,5,3,0,1,1,0,0,0,0,0,574577.9773,5950298.862,10.12954461,53.69606349
6295,2,1,16,136,2018,10,12,6,3,0,1,0,1,0,0,0,0,0,0,566777.6812,5927010.67,10.00643797,53.48782492
6296,2,1,4,111,2018,10,1,4,2,1,7,2,0,1,0,0,0,0,1,563692.0589,5933876.803,9.961336432,53.54991597
6297,2,6,4,605,2018,10,8,6,3,5,3,0,0,1,0,0,0,0,0,583580.108,5920239.204,10.25781518,53.42457239
6298,2,1,16,137,2018,11,16,3,3,6,4,0,0,1,1,0,0,0,0,565226.0067,5930192.203,9.983717543,53.51661307
6299,2,1,3,107,2018,10,14,2,3,5,3,0,1,1,0,0,0,0,0,564990.7106,5933795.393,9.980917594,53.54902517
6300,2,1,11,129,2018,10,12,6,3,6,4,0,1,1,1,0,0,0,0,573381.1633,5935597.56,10.10795493,53.56411553
6301,2,5,5,513,2018,11,13,7,3,6,7,0,1,0,1,0,0,0,0,574533.9369,5938110.155,10.12595639,53.58653332
6302,2,1,8,124,2018,10,10,5,3,6,4,0,0,0,1,0,0,1,1,569064.8873,5934567.613,10.04256968,53.55544511
6303,2,1,8,122,2018,10,9,6,3,3,3,0,1,0,0,0,0,1,0,569891.5656,5934580.308,10.05504934,53.55544979
6304,2,5,7,515,2018,11,8,5,3,4,2,0,1,1,0,0,0,0,0,572559.0252,5941086.006,10.09682084,53.61355392
6305,2,5,18,526,2018,10,19,6,3,2,6,2,0,1,0,0,0,0,1,574437.7751,5940062.209,10.12496998,53.60408968
6306,2,5,6,514,2018,10,17,6,3,1,5,0,1,1,0,0,0,0,0,573693.5723,5939719.441,10.11364423,53.60111448
6307,2,5,7,515,2018,10,7,6,3,4,6,2,1,0,0,0,0,0,0,570470.9274,5939295.107,10.06485773,53.59774426
6308,2,4,4,407,2018,10,16,3,3,6,3,0,1,0,1,0,0,0,0,567762.3342,5940644.554,10.02422999,53.61022901
6309,2,5,7,515,2018,10,12,6,3,5,3,0,1,1,0,0,0,0,0,570823.93,5940034.19,10.07035871,53.60433877
6310,2,5,8,516,2018,11,17,3,3,5,2,2,1,1,0,0,0,0,0,569960.23,5940475.761,10.05740724,53.60842319
6311,2,1,14,133,2018,10,8,5,3,3,2,0,1,1,0,0,0,0,1,568529.797,5932499.779,10.03404058,53.53693133
6312,2,5,10,518,2018,10,17,6,3,2,6,0,0,1,0,0,0,0,0,573030.9196,5945526.267,10.10499494,53.65339207
6313,2,1,8,122,2018,11,6,6,3,5,3,2,0,1,0,1,0,0,0,569762.3855,5934780.143,10.05314426,53.55726291
6314,2,1,14,133,2018,10,8,5,3,6,4,0,0,1,1,0,0,0,1,569037.186,5932191.603,10.04162716,53.53409528
6315,2,5,16,524,2018,10,13,6,3,2,2,0,0,1,0,0,0,0,0,573986.802,5946761.746,10.11974916,53.66436064
6316,2,4,3,406,2018,10,14,6,3,4,2,0,1,1,0,0,0,0,0,566596.9814,5942052.681,10.00691977,53.62303343
6317,2,2,1,202,2018,11,14,7,3,1,7,0,1,1,0,0,0,0,0,562234.6166,5933260.623,9.939219184,53.54455289
6318,2,4,5,408,2018,10,7,6,3,2,6,0,0,1,0,0,0,0,0,567983.4843,5940206.255,10.02747646,53.60626133
6319,2,2,9,221,2018,11,17,5,3,4,2,2,0,1,0,1,0,0,0,557276.7238,5936312.097,9.864965727,53.57254234
6320,2,3,8,320,2018,10,23,6,3,2,2,2,0,1,0,0,0,0,0,559872.5648,5938794.134,9.904637843,53.59455963
6321,2,2,8,220,2018,10,16,6,2,6,4,0,0,0,1,0,1,0,0,557585.0351,5938661.75,9.87005469,53.59362612
6322,2,2,3,208,2018,10,20,3,3,9,1,2,0,1,0,0,0,1,1,562943.8944,5935502.973,9.950373216,53.56462115
6323,2,2,4,212,2018,10,19,6,2,0,7,2,1,0,0,0,0,0,0,560569.1845,5933717.52,9.914177218,53.54885395
6324,2,3,1,307,2018,11,23,3,3,0,7,2,1,0,0,0,0,1,0,563767.2156,5936050.103,9.962914101,53.56943897
6325,2,3,1,307,2018,10,10,6,3,0,6,0,0,0,0,0,0,1,0,563168.7294,5935999.912,9.953867917,53.56906029
6326,2,5,2,506,2018,11,14,6,3,5,3,0,0,1,0,0,0,0,0,571546.2303,5937447.192,10.08067922,53.58099148
6327,2,3,1,301,2018,10,17,6,2,5,3,0,1,1,0,0,0,0,0,562339.1322,5936970.611,9.941536404,53.57788351
6328,2,4,9,424,2018,10,12,4,3,0,1,0,0,0,0,1,0,0,0,570296.2807,5937417.344,10.06179607,53.58089227
6329,2,2,4,212,2018,10,7,6,3,5,3,0,1,1,0,0,0,0,0,560906.919,5933958.157,9.919320835,53.5509776
6330,2,3,3,314,2018,11,9,4,3,2,6,0,0,1,0,1,0,0,0,565769.8742,5936868.354,9.993322591,53.57654554
6331,2,4,5,410,2018,10,18,2,3,5,3,2,0,1,0,0,0,0,0,566523.337,5938079.049,10.0049583,53.58733125
6332,2,1,16,137,2018,10,19,4,3,0,7,2,0,0,1,0,0,1,0,565477.4787,5930225.991,9.987516606,53.51688547
6333,2,2,1,206,2018,10,7,6,3,2,2,0,1,1,0,0,0,0,0,562882.4116,5934839.243,9.949311471,53.55866335
6334,2,4,6,415,2018,11,13,4,3,5,2,0,1,1,0,0,0,0,0,568450.184,5936574.071,10.0337317,53.57355788
6335,2,3,3,313,2018,10,14,6,3,2,2,0,0,1,0,0,0,1,0,565816.9942,5936463.328,9.993948747,53.57289959
6336,2,5,6,514,2018,10,8,2,2,4,2,0,0,1,0,1,0,0,0,574342.1423,5941481.162,10.12386358,53.61685508
6337,2,3,3,314,2018,10,13,6,3,5,2,0,1,1,0,0,0,0,0,565252.4678,5937575.608,9.985657333,53.58296642
6338,2,1,1,101,2018,11,13,3,3,3,7,0,0,1,0,1,0,0,0,566228.6695,5933917.004,9.999625014,53.54996343
6339,2,1,4,112,2018,10,21,6,3,5,7,2,0,1,0,0,0,0,0,563772.6173,5933724.317,9.962521054,53.54853575
6340,2,2,1,201,2018,11,14,6,3,5,3,0,0,0,0,1,0,1,0,563156.081,5933369.609,9.953145453,53.54542238
6341,2,1,5,114,2018,10,7,6,3,3,2,0,1,1,0,0,0,0,0,567132.2743,5934387.704,10.01336235,53.55407895
6342,2,1,16,137,2018,10,16,5,3,0,6,0,1,1,0,0,0,0,0,566592.8221,5929015.194,10.00407788,53.50586359
6343,2,3,9,321,2018,10,14,4,3,5,3,0,0,1,0,0,0,0,0,562152.2135,5939300.352,9.939177852,53.59884384
6344,2,1,6,115,2018,10,9,5,3,4,6,0,1,0,0,0,0,0,0,567085.7194,5933352.919,10.01243772,53.54478508
6345,2,1,5,114,2018,11,12,4,3,3,6,0,0,1,0,0,0,0,0,566854.1465,5934172.153,10.00911863,53.55217723
6346,2,2,5,215,2018,10,17,2,3,2,6,1,0,1,0,0,0,0,0,560529.9698,5937504.555,9.914319228,53.58289419
6347,2,5,4,512,2018,10,19,5,3,5,3,1,1,1,0,0,0,0,0,574458.3429,5936377.085,10.12440126,53.57096927
6348,2,1,4,112,2018,11,6,1,3,6,7,2,0,1,1,0,0,0,0,563441.509,5933864.326,9.957552805,53.54983417
6349,2,1,13,131,2018,10,21,7,3,2,6,2,0,1,0,0,0,0,0,571678.9698,5932122.684,10.08146273,53.5331221
6350,2,5,18,526,2018,10,15,5,3,5,3,0,0,1,0,0,0,1,0,576845.2213,5941804.259,10.16177507,53.61939739
6351,2,5,18,526,2018,11,18,5,3,0,1,2,1,0,0,0,0,0,0,575326.3196,5938847.521,10.13810209,53.59304662
6352,2,5,18,526,2018,10,17,5,3,0,6,0,0,1,0,1,0,0,0,578057.3444,5940016.037,10.17964812,53.60314811
6353,2,1,4,112,2018,11,14,2,3,0,7,0,1,0,0,0,0,0,1,563672.428,5933755.495,9.961015477,53.54882811
6354,2,5,6,514,2018,10,7,5,3,5,3,0,1,0,0,0,0,1,0,574382.7809,5941634.347,10.12451439,53.61822594
6355,2,1,20,141,2018,11,14,5,3,0,6,0,0,1,0,0,0,1,0,556382.2819,5932259.78,9.850729046,53.53621864
6356,2,4,9,424,2018,10,14,5,3,0,6,0,0,1,0,1,0,0,1,569897.5198,5937575.957,10.0558096,53.58237102
6357,2,5,7,515,2018,10,20,5,3,3,2,2,1,1,0,0,0,0,0,570936.234,5940522.383,10.07216675,53.60871094
6358,2,1,12,130,2018,10,12,3,3,5,3,0,0,1,0,0,0,0,0,573392.9977,5933122.746,10.10755259,53.54187295
6359,2,5,11,519,2018,10,20,5,3,2,2,2,0,1,0,0,0,0,0,572700.1853,5945698.238,10.10003201,53.65498361
6360,2,6,1,601,2018,11,7,3,3,5,3,0,0,1,0,0,0,1,0,578608.6078,5929491.848,10.18533054,53.50848841
6361,2,7,9,710,2018,10,19,1,3,0,7,2,1,0,0,0,0,0,1,562633.2472,5922860.963,9.94315764,53.45103904
6362,2,5,11,519,2018,10,13,5,3,6,6,0,1,0,1,0,0,0,1,570632.4637,5945718.841,10.06875591,53.65545207
6363,2,4,5,410,2018,11,17,7,3,5,3,2,0,1,0,1,0,0,0,566776.13,5937874.58,10.00873279,53.58546152
6364,2,4,11,430,2018,10,13,5,3,2,2,0,0,1,0,0,0,0,1,567273.5889,5941446.956,10.01701717,53.61750325
6365,2,5,1,501,2018,11,14,5,3,5,3,0,1,1,0,0,0,0,0,569039.5927,5935669.254,10.0424313,53.56534898
6366,2,5,18,526,2018,10,15,6,3,5,3,0,1,1,0,0,0,0,1,576331.0036,5941263.343,10.15387009,53.61461155
6367,2,4,5,408,2018,10,18,5,3,2,6,1,0,1,0,0,0,0,0,566995.2684,5940202.895,10.01254281,53.60635843
6368,2,1,14,133,2018,10,9,5,3,2,6,0,0,1,0,0,0,0,1,568428.2319,5932716.282,10.03255569,53.53889032
6369,2,4,10,426,2018,10,11,3,3,3,2,0,0,1,0,0,0,0,0,569514.1732,5937939.49,10.05010117,53.58568906
6370,2,1,4,109,2018,11,7,4,3,6,6,1,1,0,1,0,0,0,0,564427.9014,5934675.394,9.972605708,53.55700336
6371,2,2,1,205,2018,11,15,5,3,3,6,0,0,1,0,0,1,0,0,563320.0347,5933975,9.955742029,53.55084349
6372,2,1,6,117,2018,11,20,4,3,5,3,2,1,1,0,0,0,0,0,567961.858,5934091.923,10.02581844,53.55131398
6373,2,2,3,209,2018,11,13,5,3,2,6,0,0,1,0,0,0,0,0,563001.0299,5935647.361,9.951264878,53.56591196
6374,2,3,1,309,2018,11,11,5,3,3,6,0,1,0,0,0,0,0,0,564396.4907,5936161.674,9.972437951,53.57036483
6375,2,2,8,220,2018,11,16,2,3,2,6,2,0,1,0,0,0,0,0,558751.3949,5939498.171,9.887832573,53.60101398
6376,2,1,2,103,2018,11,17,5,3,6,4,2,0,1,1,0,0,0,0,566086.7307,5933370.895,9.997367608,53.54507331
6377,2,4,5,413,2018,11,9,6,3,1,5,0,0,1,0,0,0,0,0,566891.6977,5937281.413,10.01035114,53.58011592
6378,2,1,12,130,2018,11,9,4,3,5,2,0,1,1,0,0,0,0,0,576229.1209,5931406.135,10.14992433,53.52604212
6379,2,3,9,321,2018,11,16,3,3,2,6,1,0,1,0,0,0,0,0,562245.1499,5938445.399,9.940411347,53.59114908
6380,2,5,5,513,2018,11,9,4,3,5,5,0,1,1,0,0,0,0,0,574148.1509,5937643.832,10.12001888,53.58239725
6381,2,5,12,520,2018,11,17,4,3,5,3,2,0,1,0,0,0,0,0,569352.301,5944705.598,10.04916299,53.64651744
6382,2,7,7,708,2018,11,22,3,3,5,3,2,0,1,0,0,0,0,0,565259.3513,5920376.461,9.982181253,53.42839103
6383,2,1,16,136,2018,11,10,6,3,5,3,0,1,1,0,0,0,0,0,567891.7955,5928093.026,10.02346059,53.49740977
6384,2,5,10,518,2018,11,23,4,1,5,3,2,0,1,0,0,0,1,0,572849.7578,5944843.985,10.10209451,53.64728582
6385,2,3,7,319,2018,11,18,1,3,4,2,2,0,1,0,0,0,0,0,560232.886,5943056.043,9.910905448,53.63282168
6386,2,5,16,524,2018,11,19,4,3,2,6,2,0,1,0,0,0,1,0,574184.7762,5947035.416,10.12281014,53.66679198
6387,2,4,13,432,2018,11,19,4,3,3,2,2,1,1,0,0,0,0,0,567526.702,5946298.473,10.02189633,53.66107141
6388,2,2,1,201,2018,11,7,2,3,5,3,2,1,0,0,0,0,1,0,563266.1057,5933726.461,9.954877871,53.54861629
6389,2,4,13,432,2018,11,10,4,3,2,6,0,0,1,0,0,0,1,1,566087.8285,5948259.937,10.0005428,53.678883
6390,2,5,11,519,2018,11,15,6,2,5,3,0,1,1,0,0,0,0,0,571165.52,5946795.79,10.07706689,53.66505819
6391,2,5,1,504,2018,11,10,6,3,1,5,0,0,1,0,0,0,0,0,569921.4926,5935720.931,10.05575624,53.56569664
6392,2,7,1,701,2018,11,9,5,3,0,7,0,0,1,0,0,0,0,0,564974.4725,5923766.931,9.978594435,53.45889788
6393,2,4,12,431,2018,11,7,4,3,5,3,1,0,1,0,1,0,0,1,567465.1585,5942796.765,10.02020527,53.62960942
6394,2,4,2,403,2018,11,8,3,3,2,6,0,1,1,0,0,0,0,0,564915.5156,5938540.473,9.980769156,53.59167969
6395,2,4,11,430,2018,11,10,4,3,2,6,0,0,1,0,0,0,0,1,567194.7113,5941410.222,10.01581701,53.61718324
6396,2,3,1,302,2018,11,15,2,3,0,1,0,1,0,0,0,0,0,1,563259.6628,5937373.889,9.955519223,53.58139768
6397,2,4,10,426,2018,11,14,4,3,5,3,0,0,1,0,0,0,0,0,569891.699,5938586.41,10.05594805,53.59145274
6398,2,2,7,219,2018,11,8,3,3,5,3,1,1,1,0,0,0,0,0,557641.424,5933527.338,9.869958897,53.54747426
6399,2,4,10,429,2018,11,2,6,3,0,7,2,0,1,0,0,0,0,1,568850.3607,5939916.294,10.04051169,53.60354226
6400,2,2,11,223,2018,11,18,4,3,6,4,2,0,1,1,0,0,0,1,553751.3342,5935236.468,9.811547935,53.563248
6401,2,6,2,602,2018,11,13,7,3,6,4,0,0,0,1,0,0,1,0,580095.2505,5927379.509,10.20720263,53.48928118
6402,2,2,5,216,2018,11,16,4,3,5,3,0,1,1,0,0,0,0,1,560069.9896,5935755.817,9.907035624,53.56723041
6403,2,1,1,102,2018,11,13,5,3,2,6,0,0,1,0,1,0,0,0,565421.3892,5933766.218,9.98741075,53.54870948
6404,2,2,5,216,2018,11,8,4,3,4,2,0,1,1,0,0,0,0,0,560160.19,5935692.547,9.908385245,53.56665144
6405,2,3,8,320,2018,11,7,5,3,6,2,1,0,1,1,0,0,0,1,559938.1147,5940516.896,9.9059594,53.61003528
6406,2,4,3,406,2018,11,16,4,3,5,3,0,1,1,0,0,0,0,1,564950.904,5940119.41,9.981632669,53.60586553
6407,2,5,6,514,2018,11,7,5,3,2,6,1,0,1,0,0,0,0,0,573740.4154,5939745.441,10.11435812,53.60134155
6408,2,3,1,301,2018,11,10,4,3,0,7,0,0,0,0,1,0,0,0,562444.93,5937387.196,9.943217422,53.58161491
6409,2,4,5,410,2018,11,9,5,3,0,2,0,0,1,0,0,0,1,1,566606.1909,5937931.627,10.00617828,53.58599583
6410,2,1,8,122,2018,11,8,2,3,2,6,0,0,1,0,0,0,0,0,569873.5392,5935181.429,10.05491166,53.5608545
6411,2,2,4,212,2018,11,12,4,2,0,7,0,1,0,0,0,0,0,0,560949.8261,5934882.252,9.920148561,53.55927786
6412,2,5,11,519,2018,11,4,1,3,9,5,2,0,1,0,0,0,1,0,571343.3845,5944910.639,10.0793254,53.6480924
6413,2,1,1,102,2018,11,18,4,3,6,4,2,1,0,1,0,0,0,0,565944.8709,5933982.476,9.995356008,53.55058757
6414,2,1,1,102,2018,11,12,3,3,6,4,0,1,0,1,0,0,0,0,565888.4943,5934125.698,9.994535396,53.55188181
6415,2,3,1,310,2018,11,14,6,3,4,2,0,1,1,0,0,0,0,0,563594.6915,5935402.764,9.960177523,53.56364207
6416,2,1,3,108,2018,11,12,4,3,0,1,0,1,0,0,0,0,0,0,565486.0357,5934510.968,9.988542298,53.55539468
6417,2,4,7,416,2018,11,15,7,3,2,6,0,0,1,0,0,0,0,0,567932.9859,5935055.68,10.02559217,53.55997914
6418,2,1,5,114,2018,11,14,4,3,0,4,0,0,0,1,0,0,1,0,566829.8023,5934193.555,10.00875581,53.55237268
6419,2,2,5,216,2018,11,17,4,3,5,3,2,1,1,0,0,0,0,0,560870.9059,5935017.512,9.918983633,53.56050265
6420,2,7,13,714,2018,11,10,3,3,5,3,0,1,1,0,0,0,0,1,558956.8712,5925820.137,9.888359863,53.47805921
6421,2,7,1,701,2018,11,15,4,3,6,4,0,1,0,1,0,0,0,0,565005.734,5923639.306,9.979038808,53.457747
6422,2,7,1,702,2018,11,6,3,3,2,6,2,0,1,0,0,0,1,1,565834.7994,5923162.054,9.991423248,53.45335479
6423,2,7,10,711,2018,11,19,6,3,6,4,0,0,1,1,0,0,0,0,563193.1471,5924832.699,9.951983912,53.46869315
6424,2,1,16,137,2018,11,5,3,3,4,2,2,0,1,0,0,0,0,1,565774.4707,5928640.268,9.991662281,53.50259701
6425,2,5,7,515,2018,11,7,2,3,6,4,0,0,1,1,0,0,0,0,571679.2097,5941587.355,10.08363934,53.61818061
6426,2,6,1,601,2018,11,19,3,3,5,3,2,0,1,0,0,0,0,0,578287.2218,5929390.378,10.18046019,53.50762448
6427,2,2,5,216,2018,11,13,7,3,4,7,0,1,1,0,0,0,0,0,560824.0252,5935300.219,9.918330994,53.5630489
6428,2,6,3,604,2018,11,7,3,3,6,4,0,0,1,1,0,0,0,1,579898.0614,5925403.668,10.20372854,53.47155483
6429,2,1,6,118,2018,11,11,2,3,5,3,0,0,1,0,0,0,0,0,569067.3367,5933940.517,10.04246811,53.54980901
6430,2,1,8,125,2018,11,17,5,3,2,2,2,0,1,0,0,0,0,1,570067.8181,5934424.052,10.05767444,53.55402201
6431,2,6,2,602,2018,11,9,3,2,0,6,0,1,0,1,0,0,0,1,578771.6765,5927507.089,10.18729037,53.4906275
6432,2,1,11,128,2018,11,9,6,3,2,6,0,0,1,0,0,0,0,0,571991.267,5933467.783,10.0864831,53.5451678
6433,2,6,1,601,2018,11,11,3,3,6,4,0,0,1,1,0,0,0,0,580393.5534,5929025.094,10.21211931,53.504024
6434,2,3,8,320,2018,11,17,6,3,5,3,2,1,1,0,0,0,0,0,558245.5925,5941015.267,9.880473625,53.61470526
6435,2,1,4,109,2018,11,13,4,3,5,3,0,0,1,0,0,0,0,0,564623.1057,5934846.892,9.97558751,53.55852067
6436,2,6,14,615,2018,11,17,3,2,6,4,2,0,1,1,0,0,0,1,578204.3548,5927092.449,10.17863806,53.48698584
6437,2,5,4,512,2018,11,17,4,3,4,6,2,0,1,0,1,0,0,0,575242.3672,5936695.824,10.13631513,53.57372186
6438,2,5,3,511,2018,11,14,3,3,5,3,0,0,1,0,1,0,0,1,572319.3593,5936576.011,10.09215292,53.57305621
6439,2,3,8,320,2018,11,5,2,3,5,3,2,1,1,0,0,0,0,0,559881.6809,5938880.288,9.904792107,53.59533289
6440,2,5,7,515,2018,11,17,3,3,0,1,2,0,0,0,1,0,0,1,571469.8216,5940561.967,10.08023918,53.60899417
6441,2,5,11,519,2018,11,7,6,3,5,3,1,1,1,0,0,0,0,0,571835.4034,5945453.622,10.08689299,53.65290477
6442,2,3,9,321,2018,11,17,6,3,1,1,1,0,1,0,0,0,0,0,561248.8441,5938798.923,9.925430575,53.59444367
6443,2,2,13,226,2018,11,13,6,3,8,1,0,0,1,0,0,0,0,0,554054.3669,5936531.105,9.816346735,53.57485262
6444,2,5,16,524,2018,11,8,3,3,2,6,0,0,1,0,0,0,1,1,574760.8291,5947775.618,10.13170527,53.67336187
6445,2,2,8,220,2018,11,7,3,3,3,2,1,1,1,0,0,0,0,0,557879.7372,5938256.696,9.874431622,53.58995325
